"Bond Rating","Cash","Earnings Before Interest","Gross Profit (Loss)","Retained Earnings","EBTI Margin (Revenue)","Dividends per Share - Pay Date - Calendar","Total Stockholders Equity","Total Market Value (Fiscal Years)","Total Revenue","Financing Activities - Net Cash Flow","Net Cash Flow","Debt to Equity Ratio","Return on Asset","Interest Coverage","Current Ratio","Return on Equity","Quick Ratio","Risk Rating"
"B",30.183,383.142,404.408,196.268,0.772903143,0,1985.213,3400.7646,495.718,1140.236,1496.625,0.3392583062875369,0.12377462500981268,0.10385183561186193,0.07557753508711679,0.18366694153221846,0.06910502094924102,"High Risk"
"BBB+",5207,4326,5989,8778,0.029526189,1.89,22037,39175.5894,146514,-1362,2167,0.35585606026228617,0.08875484704868591,0.06634304207119741,0.45615523274308134,0.25874665335571995,0.27605768211218323,"Medium Risk"
"BB-",80.298,39.719,39.719,33.838,0.203293104,0,91.172,328.1775,195.378,-19.331,8.535,1.1184903259772736,0.15112107111467912,0.2560739192829628,1.1523823191733638,0.32409072960996793,1.1523823191733638,"High Risk"
"BB",165.744,416.25,739.668,-535.536,0.093692793,0,556.449,3118.522,4442.711,-148.731,203.275,2.318054305066592,0.12446602952020251,0.14332252252252253,0.16736196902024136,1.2220526948561325,0.11250458180040998,"High Risk"
"BB",76.579,311.703,624.524,662.544,0.179168796,0,1395.921,1860.6419,1739.717,-162.018,107.948,0.3066147726124902,0.14030386725410374,0.09575461256388294,1.3898415891375409,0.42601049772873956,0.19255468946442042,"High Risk"
"B+",42.469,45.586,100.263,-153.68,0.1487852,0,73.976,459.4184,306.388,119.754,142.004,2.592624635016762,0.14622661179346202,0.13218970736629668,1.357959982601131,1.2738861252298044,0.9236407133536321,"High Risk"
"B",43.713,478.692,591.172,-1223.275,0.41775055,0,1772.169,761.4982,1145.88,644.038,1311.972,2.11420919788124,0.0743948807012227,1.0165868658761792,0.06062875751503006,0.05898985931928615,0.05475075150300601,"High Risk"
"BB-",72.462,97.498,373.149,-57.865,0.044021568,0.94,436.456,1086.245,2214.778,295.166,366.303,0.5109541397070952,0.07196725607213113,0.2113479250856428,0.9615509105209028,0.8077400700185124,0.10959828180773187,"High Risk"
"B+",26.679,36.252,70.767,3.636,0.312164711,0.05,223.349,803.697,116.131,43.256,49.441,0.27722532896946034,0.08545364542818754,0.1167383868476222,1.2471934369602762,0.29789701319459677,0.19199050086355784,"High Risk"
"B",22.484,-357.828,-333.417,318.032,-0.814715646,0,980.293,392.1276,439.206,399.045,658.122,0.9288192407780123,-0.13076525307747544,-0.08542092849078328,0.06429086694812029,-0.37130021330357355,0.02658908953299985,"High Risk"
"BB-",27.8,1969.8,2953.6,12.1,0.33790205,1,224.8,4967.896,5829.5,-718.6,748.7,35.39902135231316,0.15493888338288736,0.29216164077571327,0.020194663311924786,10.578736654804269,0.006135646339579334,"High Risk"
"B+",111.3,149.6,612.6,-806.5,0.135507246,0,447.8,1070.069,1104,28,100.5,0.6936132201875838,0.11698467313106037,0.14037433155080214,0.3835511145272867,1.3211255024564539,0.2138739431206764,"High Risk"
"B",33.295,82.823,89.845,51.237,0.597503878,0,438.136,247.2615,138.615,27.936,88.839,0.946696916026074,0.09341357752470882,0.4936551441024837,1.0040937407297537,0.11174384209469204,0.9876891130228419,"High Risk"
"BB-",89.61,307.328,391.386,396.994,0.270286338,2.25,294.065,2617.6963,1137.046,37.366,307.147,1.8338802645673575,0.2479681454915139,0.06899794356518117,0.26251108265195544,1.258840732491116,0.22069254260663973,"High Risk"
"BB+",169.656,744.382,744.382,154.345,0.921956319,0.82,1720.335,1730.6067,807.394,-82.141,376.645,2.0451795725832467,0.11954078143084011,0.3193024549223383,0.1716679483547173,0.29453507601717105,0.1716679483547173,"High Risk"
"BB",239.855,861.089,2075.735,1091.838,0.161714568,1.2,1386.772,11183.9891,5324.746,-23.765,484.325,1.1638517362623417,0.1649033155545972,0.11193616455441888,0.8001112106654179,1.4273060027171014,0.10799366054182555,"High Risk"
"BB+",106.575,590.159,1860.172,-348.6,0.15722907,0,-347.053,4233.2632,3753.498,-173.734,142.238,-5.217263645610324,0.2907225859654291,0.1974332340945406,1.650900487322551,-5.024174981919188,0.18817536549191327,"High Risk"
"B",0.956,60.915,94.377,-117.402,0.129118206,0.06,189.579,126.3491,471.777,-34.527,6.702,0.5597824653574499,0.13341553853533109,0.20085364852663548,0.05224390850323222,0.43328638720533397,0.005942317255096967,"High Risk"
"BB-",33.033,80.35,80.35,14.43,0.52542783,0,640.997,596.736,152.923,131.009,20.232,3.0601313266676757,0.028584042242483034,0.7707778469197263,1.1205007674597083,0.028733363806694872,0.1584468534151957,"High Risk"
"B-",21.221,31.334,100.922,-31.319,0.045230998,0,106.535,265.73,692.755,66.215,80.922,1.4889379077298541,0.08482472786730808,0.6000191485287547,0.2782617037605526,0.7708358755338623,0.20357828089025326,"High Risk"
"BBB",215,2720,2720,3203,0.460782653,1.375,10656,24357.3,5903,-199,2022,1.198292042042042,0.0799059929494712,0.2566176470588235,0.049740932642487044,0.18975225225225226,0.02025435704192181,"Medium Risk"
"BB-",13.4,190.9,278,-147.8,0.484517766,1.38,-208.7,844.2519,394,-155.7,-37.8,-4.274077623382847,0.19255598144038735,0.3520167627029859,0.04349237260629665,-1.0100622903689507,0.04349237260629665,"High Risk"
"BBB-",963.402,263.052,398.53,1382.52,0.306046303,0,2522.82,2935.6409,859.517,131.586,629.205,0.12666381271751453,0.026472279793919324,0.049123367242978576,0.1433655262727124,0.15284800342473895,0.1433655262727124,"Medium Risk"
"BBB-",174,751,1167,877,0.134999101,1.3,2890,2574.4822,5563,-326,308,0.40865051903114186,0.12142279708973322,0.1411451398135819,0.42005676442762535,0.3671280276816609,0.08230842005676443,"Medium Risk"
"BBB+",347.6,486.7,866,984.2,0.190265833,0.9,961.7,4975.98,2558,-158.9,228.8,0.5449724446293023,0.22202454267597282,0.04869529484281898,0.5016282033130398,0.8758448580638452,0.4921421492283733,"Medium Risk"
"BB-",638.869,564.517,564.517,79.447,0.214891187,1,1123.129,4116.606,2626.99,-146.833,307.801,1.795476743989337,0.13596332352275303,0.20140757497117,0.6443623431788996,0.40139556542480864,0.6311063913859528,"High Risk"
"BB",53.821,173.294,199.449,287.22,0.770137367,0,442.905,482.2816,225.017,95.142,234.829,2.3940167756065067,0.09649746079828939,0.20319226285964892,0.183934246949865,0.3708176697034353,0.183934246949865,"High Risk"
"A-",2457,2756,5313,4236,0.198102358,1.12,9013,22541.0142,13912,65,2148,0.3640297348274714,0.13676061929337038,0.04753265602322206,0.534741664545686,0.5749472983468323,0.31267498091117335,"Low Risk"
"BB",684.042,612.517,1066.622,-86.922,0.522235532,0,1371.208,9929.0784,1172.875,712.875,1118.64,0.9721355184625526,0.18344571879525182,0.08605965222189751,1.1249767625049234,0.7394275704342449,1.0776557699881844,"High Risk"
"BBB-",7284,4576,4576,11329,0.467463479,0.92,11134,29417.3221,9789,1101,4927,1.728219867073828,0.0550489618170007,0.11363636363636363,0.14039810426540283,0.36428956349919167,0.13808530805687202,"Medium Risk"
"B",218.206,383.116,447.989,339.925,0.142137501,0.6,1514.158,2545.0625,2695.39,-353.864,-56.562,1.2394116069789283,0.08042349989462043,0.31567201578634146,0.1665964994063704,0.21599463200009517,0.158936856749532,"High Risk"
"BB+",0.021,1402.966,1674.622,2279.741,0.527401681,0,5280.788,11272.2488,2660.147,872.209,2545.996,0.6660596865467806,0.1188957965376671,0.15605723873565006,0.000006995662689132738,0.2756556407869432,0.000006995662689132738,"High Risk"
"BBB-",461.788,371.61,945.892,-13.778,0.163027027,0,1285.136,4139.6881,2279.438,-177.419,94.419,0.5073190697326976,0.13549862773045543,0.09095557170151501,0.5733434314589723,0.70972410702058,0.5733434314589723,"Medium Risk"
"BB",620.916,669.588,1253.165,734.902,0.196266473,0.3002,5078.232,2051.3553,3411.627,-239.224,181.342,0.5520139686410547,0.05989378323410936,0.5742396817147262,0.22864042933810377,0.17105579264594448,0.18826475849731666,"High Risk"
"BB+",508.799,408.754,688.106,997.724,0.410115584,0.18,1432.833,5316.6957,996.68,-442.328,-136.655,0.5583344325542474,0.14123333937996146,0.05841166080331936,0.7693455711131943,0.4635781001693847,0.7693455711131943,"High Risk"
"BBB",60.432,119.125,119.125,85.925,0.846280628,2.545,939.982,17391.836259134452,140.763,216.649,25.731,0.7517207776319121,0.07033064999394846,0.19801888772298004,1.2803389830508474,0.10163598877425313,1.2803389830508474,"Medium Risk"
"B",0.432,173.959,209.894,201.04,0.672880025,0,774.327,254.4115,258.529,147.826,328.032,0.5165776215991436,0.12412990473281878,0.12446036134951338,0.0019022457067371203,0.24310530305671893,0.0019022457067371203,"High Risk"
"B-",11.008,125.461,141.683,-218.294,0.731900967,0.1797,350.286,189.5055,171.418,129.007,193.332,1.028596632466042,0.16171947707767784,0.25440575158814294,0.16883435582822084,0.3133582272771392,0.16883435582822084,"High Risk"
"B",170.127,40.922,62.514,167.001,0.133394616,0,709.742,17391.836259134452,306.774,0.469,107.551,0.5399271848080007,0.03252426682901512,0.7400909046478668,2.973676248108926,0.04540804968566044,1.0295128593040848,"High Risk"
"A-",23.08,1438.11,1438.11,-1377.417,0.477566708,1.21,4915.591,9565.3246,3011.328,-87.182,1010.105,1.108360113768619,0.09551686879536538,0.21197543998720544,0.012844584154723213,0.23054521826571817,0.0049187490010123075,"Low Risk"
"BB",305.448,652.726,1573.345,-54.13,0.141145937,0,3352.444,6380.8077,4624.476,650.049,1035.807,0.4562012072386593,0.0900920870911615,0.07860112819161486,0.316586763255997,0.4540090751702341,0.12924803344518399,"High Risk"
"A",1682,13126,20127,22423,0.440958108,3.82,-11203,125995.005,29767,-6839,900,-2.4037311434437205,0.37303549606388725,0.0891360658235563,0.5279276501721392,-1.6921360349906276,0.08642926879399826,"Low Risk"
"BBB-",58,267.7,647.7,259.5,0.160568618,0.7925,593.8,1942.981,1667.2,-155.5,24.1,0.9152913438868306,0.13953609590826166,0.08703772880089654,0.2899385560675883,1.0515325025261033,0.0742447516641065,"Medium Risk"
"BBB+",237,1399,3719,1634,0.228557425,1.61,2294,13831.2294,6121,-747,275,1.1281604184829992,0.16910431524235464,0.07934238741958542,0.13005013270421706,1.5727986050566696,0.0698908876437629,"Medium Risk"
"BB",117.8,285.6,494.2,-52.4,0.436296975,0,1353.5,2267.004,654.6,-71.6,153.3,0.838197266346509,0.09227190488498321,0.20938375350140054,0.1940052700922266,0.3209456963428149,0.1940052700922266,"High Risk"
"A-",878.164,1145.813,1890.432,22.103,0.429875038,0.8,1684.587,9943.6939,2665.456,-504.992,272.582,0.8871082348373815,0.24548057773192064,0.045982197793182654,0.6306927706516898,1.0909172396557734,0.6306927706516898,"Low Risk"
"B+",54.493,147.296,257.711,-69.889,0.556092073,0.2,499.251,550.544,264.877,41.402,117.387,2.26519526250323,0.0858467352293563,0.55602324570932,0.6362288382953882,0.35214951998093147,0.6362288382953882,"High Risk"
"B-",29.667,119.128,308.891,-484.173,0.207844595,0,-64.728,98.8719,573.159,-56.54,20.579,-10.275784822642443,0.13869833507975318,0.5645524142099255,0.2516595744680851,-3.7331139537758005,0.11476595744680852,"High Risk"
"BB+",4848,1544,3244,3071,0.350272232,0.2,7233,14546.8694,4408,-374,918,0.5978155675376745,0.10470636104706361,0.13471502590673576,1.5587958607714016,0.4197428452924098,1.5202257761053621,"High Risk"
"B+",129,704,1024,-485,0.141992739,0,-114,2976.528,4958,-119,411,-33.85964912280702,0.13363705391040243,0.3224431818181818,0.48575215374420144,-6.991228070175438,0.08548707753479125,"High Risk"
"BBB-",39.359,803.171,1030.128,1573.635,0.459815106,0,211.043,10114.3277,1746.726,-579.078,-89.626,5.216349274792341,0.3424554327109618,0.08713462014938288,0.03808652906397267,4.549518344602758,0.03808652906397267,"Medium Risk"
"BBB+",1297.7,1081.4,2800.3,1576.1,0.245254349,1.465,583.8,20339.242,4409.3,-325.5,467.9,2.576053442959918,0.28634979478352973,0.0660255224708711,1.1419768301700766,4.674374785885578,0.7996672418042889,"Medium Risk"
"B+",425.51,336.136,424.66,293.781,0.103886407,0.32,797.449,931.951,3235.611,10.528,232.078,0.5008972360614911,0.18382582550065435,0.11929397624770924,1.0772666107302864,0.48223898957801675,0.673627052099989,"High Risk"
"BB",27.331,239.054,368.514,393.461,0.121523695,0,497.537,1340.7009,1967.139,-171.131,-32.031,1.1556929434393826,0.15073445957193515,0.16377052883448928,0.6115370381191687,0.6619889576051629,0.05323633105436413,"High Risk"
"BBB-",13.791,82.561,99.714,-160.885,0.315042566,1.72,1297.449,17391.836259134452,262.063,624.162,754.887,0.8363465538915209,0.03400909946593674,0.33972456728964034,0.306126526082131,0.055236082497269634,0.306126526082131,"Medium Risk"
"BBB-",71,415,626,60,0.337947883,1.285,3003,2169.986,1228,-191,200,0.32867132867132864,0.07656826568265683,0.21445783132530122,0.12237762237762238,0.17882117882117882,0.04965034965034965,"Medium Risk"
"B+",161.361,236.729,393.234,367.967,0.219413745,0,41.443,685.2274,1078.916,-65.188,132.305,14.059527543855417,0.30033328216325117,0.09869090816925682,0.9832490402778623,8.92481239292522,0.9832490402778623,"High Risk"
"BBB",685,642,969,2005,0.145413364,0,4631,8976.2272,4415,-607,-134,0.2982077305117685,0.07884072209259486,0.12149532710280374,0.329422806194275,0.19239904988123516,0.32144533083059595,"Medium Risk"
"BBB+",883,3639,4098,2006,0.185266266,1.0648,10186,18147.7589,19642,-797,2729,0.5358334969566071,0.14735776472970236,0.08931025006870019,0.23279195668986852,0.37041036717062636,0.09755828085294442,"Medium Risk"
"B+",40.598,152.863,240.708,-95.473,0.072017579,1.03,1219.437,2997.3285,2122.579,73.308,254.966,0.6290542274836667,0.05902497565450949,0.3306490125144737,0.1394566280438278,0.15594409551292943,0.06729656704294926,"High Risk"
"A",2294.615,595.263,595.263,-467.801,0.381558545,3.11,5943.461,3844.6483,1560.083,485.611,112.694,2.55021678446279,0.025681314381735376,0.03761866603501309,1.1041039138510098,0.09638660033270177,1.1041039138510098,"Low Risk"
"BB-",24.195,86.222,119.748,34.798,0.284081961,0.87,173.289,477.5247,303.511,41.513,95.26,1.0760694562263042,0.17946353677751575,0.09427988216464475,0.6002900232018561,0.6441205154395259,0.20048889625455749,"High Risk"
"BB-",45.811,878.225,973.595,874.769,0.631712928,0,1872.301,1676.1801,1390.228,158.846,1031.362,1.4420758200738022,0.14788886321797814,0.19042955962310343,0.04916514775530521,0.4306759436650411,0.0335339028335932,"High Risk"
"BB-",195.735,95.742,296.005,264.77,0.128226866,0,865.392,443.3741,746.661,-2.893,138.241,0.33741009854493687,0.07423644441687538,0.13445509807607944,1.5359156526339657,0.32717196368813206,1.479366638953972,"High Risk"
"CCC+",531.475,-107.04,-49.166,1025.851,-0.933567074,0,3164.186,1041.4882,114.657,236.488,254.665,0.24861022708525984,-0.024905748355613325,-0.6674701046337818,1.5317606709513791,-0.03811786032805909,1.5317606709513791,"Highest Risk"
"BB+",477.069,672.394,672.394,1246.972,0.560613312,0,2753.137,13631.056,1199.39,2162.265,2770.599,0.7878115037500858,0.07751380885551293,0.0429153145328483,0.12713635467245138,0.23374717640277254,0.12713635467245138,"High Risk"
"BB-",9.6,545,970.5,398.6,0.112084567,1.2,1152.5,1122.744,4862.4,-71.7,221.5,1.1534924078091107,0.13367016580005886,0.17045871559633027,0.18642261643578012,0.7614750542299349,0.006017676925970037,"High Risk"
"BB-",148.561,191.635,322.27,-282.885,0.09267709,0,99.778,530.2136,2067.771,-3.331,117.819,4.659534165848182,0.16200220472121435,0.18768492185665459,0.3531687748697875,2.869400068151296,0.2403044223739122,"High Risk"
"BBB-",1190.08,471.949,471.949,463.204,0.100532454,0.84,2576.044,17391.836259134452,4694.494,837.06,1197.697,0.22609784615480172,0.06156311553462647,0.04078194889702065,0.2640151565571188,0.17573535234646598,0.2640151565571188,"Medium Risk"
"B-",1905.713,45.242,1113.602,-1433.682,0.014145392,0,969.906,27954.2681,3198.356,2143.13,2085.793,1.8752178046119936,0.00773466551529418,2.5128420494231025,0.934269545442664,1.0309411427499162,0.6226680738165564,"High Risk"
"BB-",76.923,378.789,499.736,484.37,0.279248602,0,33.474,1113.518,1356.458,-7.677,197.599,36.905210013742014,0.2501882410753915,0.17848195169342299,0.8505424586018435,12.909392364222981,0.3137409250346684,"High Risk"
"BB-",425.453,272.765,272.765,428.883,0.396332869,0,2121.193,3792.6962,688.222,4892.911,5083.569,1.6489574498878696,0.03805831371106684,0.4930471284805602,0.28142602449485815,0.06518925906317811,0.2748262363702134,"High Risk"
"BB",656.097,901.617,1018.986,-183.455,0.318596632,0,4768.235,4376.2089,2829.964,-13.336,754.164,0.9123755435711538,0.09079629345421016,0.2980500589496427,0.9974946084170311,0.15734522312763527,0.8085488939552652,"High Risk"
"BB-",38.477,489.616,765.469,381.797,0.18895462,0.865,1713.989,4105.1782,2591.183,-358.023,192.687,1.333721511631638,0.09413981497593227,0.19258970295088396,0.3288541762075655,0.3915859436670831,0.03203826906583845,"High Risk"
"BB-",113.354,192.574,192.574,208.969,0.508130929,0,433.451,17391.836259134452,378.985,787.927,58.431,0.7504354586792971,0.0956163944177511,0.1481196838617882,0.9443718632996098,0.37847415278774305,0.09030032661515176,"High Risk"
"BB+",133.834,493.717,1036.577,894.745,0.188935287,0.64,756.043,4148.2116,2613.154,-321.009,-17.224,1.7692618012467545,0.18437411307789975,0.09511724327904447,1.203461617475861,1.3089414226439502,0.2291207286174074,"High Risk"
"B",560.451,201.443,276.416,-614.646,0.317450537,0,2227.506,5169.588,634.565,470.274,411.959,0.891355623733449,0.039344866171048015,0.19173662028464628,0.6179650028116834,0.10675257440383999,0.6179650028116834,"High Risk"
"B",39.885,110.649,226.623,133.906,0.283178797,0,304.534,294.2546,390.739,-3.363,87.04,0.9503799247374678,0.13797183927538256,0.15902538658279786,0.2366328541897024,0.6863831296341295,0.19174558915436757,"High Risk"
"B",554.831,527.005,755.755,-494.083,0.615748525,0,1338.959,3245.9903,855.877,-139.184,304.402,0.5931988955599088,0.1772776599301795,0.12097797933605943,0.7268087285894658,0.5168186628567417,0.6608750029778212,"High Risk"
"BBB-",282.819,892.771,892.771,555.573,0.90065988,0.12,2772.062,3513.0695,991.241,1049.285,1818.303,2.36026611237411,0.08285743825583881,0.2949972613357737,0.19372225875390434,0.22705336316431593,0.19372225875390434,"Medium Risk"
"BB+",990,942,1611,-337,0.135403191,1,1365,5431.818,6957,-332,384,1.1663003663003664,0.15026319987238795,0.11889596602972399,0.401268115942029,1.0981684981684983,0.29891304347826086,"High Risk"
"B",139,216.2,290,-7.6,0.147758338,0.0585,705.4,1281.7392,1463.2,-81.7,30.6,0.9235894527927417,0.10820279265302037,0.2358926919518964,0.43371802869619464,0.3388148568188262,0.21678103555832812,"High Risk"
"BB",416.711,2069,2415.555,11132.809,0.503925321,1.842763942,0.263231551,1702.786,-982.123,0,-1.08,39273.77991249992,0.10085235103695861,0.000587272857419043,-0.04315723058038174,12903.330819978339,-0.04213513423331146,"High Risk"
"BB",111.69,1068.35,1395.068,-488.761,0.072025637,0.3113,1718.036,6151.833,14832.913,107.755,505.914,3.1173904388499425,0.10217878432352595,0.2934656245612393,0.19736268494271933,0.6295234791354776,0.033122874029875536,"High Risk"
"BBB",1494,5106,6467,7202,0.056028618,1.84,11390,24731.24,91132,635,3745,0.5803336259877085,0.16762967826657912,0.04896200548374462,0.5727126805778491,0.5458296751536436,0.11990369181380417,"Medium Risk"
"BB+",41,1492,1812,-1245,0.427139994,0,4428,2369.031,3493,344,1414,0.5149051490514905,0.16958399636280974,0.0824396782841823,0.04114832535885168,0.3814363143631436,0.019617224880382776,"High Risk"
